drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
quinidine,3237,33070,0.6842,NA,NA,NA,NA,10560,1.681,NA,NA,NA,NA,358.6,1.104
quinidine,3237,59020,0.539,NA,NA,NA,NA,10940,1.718,NA,NA,NA,NA,358.2,1.104
quinidine,3237,50220,0.5837,NA,NA,NA,NA,14140,1.363,NA,NA,NA,NA,354.9,1.409
quinidine,3237,67120,0.594,NA,NA,NA,NA,14610,1.34,NA,NA,NA,NA,306.7,0.9497
quinidine,3237,64720,0.6129,NA,NA,NA,NA,14750,1.342,NA,NA,NA,NA,368.5,1.357
quinidine,3237,65210,0.5478,NA,NA,NA,NA,18990,1.046,NA,NA,NA,NA,309.8,1.019
quinidine,3237,67670,0.5207,NA,NA,NA,NA,11610,1.508,NA,NA,NA,NA,365.4,1.218
quinidine,3237,45330,0.6225,NA,NA,NA,NA,16730,0.998,NA,NA,NA,NA,336.8,1.097
quinidine,3237,65910,0.536,NA,NA,NA,NA,14190,1.198,NA,NA,NA,NA,344,1.181
quinidine,3237,52560,0.6083,NA,NA,NA,NA,9190,1.756,NA,NA,NA,NA,331.3,0.8824
quinidine,3237,62530,0.555,NA,NA,NA,NA,11910,1.621,NA,NA,NA,NA,474.3,1.064
quinidine,3237,49140,0.6072,NA,NA,NA,NA,11400,1.746,NA,NA,NA,NA,350.8,0.8664
quinidine,3237,55310,0.5773,NA,NA,NA,NA,19890,1.264,NA,NA,NA,NA,400.6,1.38
quinidine,3237,78170,0.5351,NA,NA,NA,NA,32150,0.8053,NA,NA,NA,NA,329.1,1.01
quinidine,3237,60600,0.5516,NA,NA,NA,NA,17400,1.331,NA,NA,NA,NA,303.4,1.064
quinidine,3237,51100,0.5697,NA,NA,NA,NA,10810,1.772,NA,NA,NA,NA,371.6,1.16
quinidine,3237,46580,0.6029,NA,NA,NA,NA,21720,0.9674,NA,NA,NA,NA,360.7,1.148
quinidine,3237,56070,0.5549,NA,NA,NA,NA,11440,1.589,NA,NA,NA,NA,324.1,0.9348
quinidine,3237,55060,0.5799,NA,NA,NA,NA,16340,1.167,NA,NA,NA,NA,356.2,1.133
quinidine,3237,74520,0.5273,NA,NA,NA,NA,11400,1.734,NA,NA,NA,NA,412.4,1.195
quinidine,3237,74420,0.5299,NA,NA,NA,NA,10430,1.867,NA,NA,NA,NA,414.9,1.267
quinidine,3237,74610,0.5232,NA,NA,NA,NA,14250,1.337,NA,NA,NA,NA,318.6,1.168
quinidine,3237,74250,0.5129,NA,NA,NA,NA,17380,1.273,NA,NA,NA,NA,263.7,0.7489
quinidine,3237,83180,0.5109,NA,NA,NA,NA,14870,1.295,NA,NA,NA,NA,317.6,0.7697
quinidine,3237,63270,0.5715,NA,NA,NA,NA,22350,1.015,NA,NA,NA,NA,360.6,1.196
quinidine,3237,34780,0.6734,NA,NA,NA,NA,25890,0.9363,NA,NA,NA,NA,492.3,1.16
quinidine,3237,37190,0.6432,NA,NA,NA,NA,12420,1.545,NA,NA,NA,NA,402.6,1.345
quinidine,3237,51330,0.59,NA,NA,NA,NA,11570,1.592,NA,NA,NA,NA,363.8,1.024
quinidine,3237,52320,0.6266,NA,NA,NA,NA,11800,1.565,NA,NA,NA,NA,263.4,0.8067
