V,CaMKt,cass,nai,nass,ki,kss,cansr,cajsr,cai,m,hf,hs,j,hsp,jp,mL,hL,hLp,a,iF,iS,ap,iFp,iSp,d,ff,fs,fcaf,fcas,jca,ffp,fcafp,nca,IC1,IC2,C1,C2,O,IO,IObound,Obound,Cbound,D,xs1,xs2,xk1,Jrelnp,Jrelp
-87.934084,0.019128,0.000087,7.217334,7.217421,144.698179,144.698153,1.640773,1.544879,0.000087,0.007394,0.695753,0.695735,0.695627,0.452183,0.695473,0.000191,0.440002,0.184291,0.001006,0.999549,0.399865,0.000512,0.999549,0.435366,0.000000,1.000000,0.802654,1.000000,0.997738,0.999574,1.000000,1.000000,0.002988,0.200908,0.000016,0.000000,0.000096,0.010007,0.003770,0.215994,0.168665,0.400544,9711.000000,0.417556,0.000194,0.996778,0.000000,0.000000
-87.934714,0.018703,0.000087,7.217187,7.217275,144.700972,144.700946,1.630216,1.536225,0.000087,0.007394,0.695775,0.695757,0.695651,0.452209,0.695503,0.000191,0.441037,0.185234,0.001006,0.999549,0.401841,0.000512,0.999549,0.437535,0.000000,1.000000,0.804263,1.000000,0.997808,0.999592,1.000000,1.000000,0.002953,0.200074,0.000016,0.000000,0.000094,0.009778,0.003682,0.211592,0.162129,0.412635,9711.000000,0.414420,0.000194,0.996777,0.000000,0.000000
-87.933734,0.018266,0.000086,7.244583,7.244671,144.666825,144.666798,1.651540,1.564416,0.000087,0.007395,0.695741,0.695725,0.695631,0.452177,0.695533,0.000191,0.452476,0.196386,0.001006,0.999549,0.423963,0.000512,0.999549,0.461884,0.000000,1.000000,0.814786,1.000000,0.998128,0.999655,1.000000,1.000000,0.002926,0.329907,0.000026,0.000000,0.000127,0.012607,0.004775,0.145677,0.115900,0.390982,9711.000000,0.411350,0.000194,0.996778,0.000000,0.000000
-87.932868,0.019025,0.000087,7.229718,7.229806,144.685138,144.685112,1.644963,1.551556,0.000087,0.007395,0.695711,0.695693,0.695587,0.452134,0.695450,0.000191,0.443198,0.187264,0.001006,0.999549,0.405990,0.000512,0.999549,0.442078,0.000000,1.000000,0.806265,1.000000,0.997887,0.999610,1.000000,1.000000,0.002989,0.213386,0.000017,0.000000,0.000097,0.010018,0.003772,0.209267,0.155785,0.407658,9711.000000,0.413482,0.000194,0.996778,0.000000,0.000000
-87.934055,0.018939,0.000087,7.218955,7.219042,144.698224,144.698198,1.635081,1.540254,0.000087,0.007394,0.695752,0.695734,0.695626,0.452182,0.695476,0.000191,0.440737,0.184965,0.001006,0.999549,0.401319,0.000512,0.999549,0.436956,0.000000,1.000000,0.803766,1.000000,0.997793,0.999590,1.000000,1.000000,0.002971,0.221957,0.000018,0.000000,0.000104,0.010879,0.004108,0.204256,0.164199,0.394479,9711.000000,0.414836,0.000194,0.996778,0.000000,0.000000
-87.932629,0.019352,0.000087,7.227472,7.227560,144.685181,144.685155,1.653097,1.558044,0.000087,0.007395,0.695703,0.695684,0.695578,0.452124,0.695436,0.000191,0.442319,0.186443,0.001006,0.999549,0.404184,0.000512,0.999549,0.440112,0.000000,1.000000,0.804416,1.000000,0.997808,0.999590,1.000000,1.000000,0.003013,0.243121,0.000019,0.000000,0.000111,0.011520,0.004356,0.191243,0.156046,0.393583,9711.000000,0.417038,0.000194,0.996778,0.000000,0.000000
-87.933380,0.019126,0.000087,7.222780,7.222868,144.694057,144.694031,1.637600,1.542154,0.000087,0.007395,0.695729,0.695710,0.695602,0.452153,0.695450,0.000191,0.440549,0.184799,0.001006,0.999549,0.401067,0.000512,0.999549,0.436667,0.000000,1.000000,0.803933,1.000000,0.997803,0.999593,1.000000,1.000000,0.002982,0.218376,0.000017,0.000000,0.000102,0.010671,0.004027,0.205419,0.162142,0.399246,9711.000000,0.413890,0.000194,0.996778,0.000000,0.000000
-87.932638,0.018870,0.000087,7.242447,7.242535,144.667766,144.667739,1.658946,1.568543,0.000087,0.007395,0.695703,0.695686,0.695588,0.452129,0.695476,0.000191,0.448888,0.192765,0.001006,0.999549,0.416718,0.000512,0.999549,0.453920,0.000000,1.000000,0.810943,1.000000,0.998005,0.999630,1.000000,1.000000,0.002974,0.283364,0.000022,0.000000,0.000118,0.011941,0.004516,0.180332,0.136007,0.383700,9711.000000,0.414142,0.000194,0.996778,0.000000,0.000000
-87.934371,0.018168,0.000086,7.231469,7.231556,144.683395,144.683369,1.640498,1.552395,0.000087,0.007394,0.695763,0.695746,0.695649,0.452200,0.695537,0.000191,0.448611,0.192470,0.001006,0.999549,0.416208,0.000512,0.999549,0.453346,0.000000,1.000000,0.811008,1.000000,0.998032,0.999636,1.000000,1.000000,0.002934,0.276223,0.000022,0.000000,0.000116,0.011791,0.004459,0.178768,0.137385,0.391236,9711.000000,0.412566,0.000194,0.996777,0.000000,0.000000
-87.932728,0.018567,0.000087,7.237777,7.237865,144.675908,144.675881,1.648276,1.559063,0.000087,0.007395,0.695706,0.695689,0.695589,0.452132,0.695473,0.000191,0.447946,0.191833,0.001006,0.999549,0.415110,0.000512,0.999549,0.452108,0.000000,1.000000,0.810540,1.000000,0.998035,0.999640,1.000000,1.000000,0.002972,0.273641,0.000022,0.000000,0.000115,0.011752,0.004443,0.181528,0.138314,0.390185,9711.000000,0.411499,0.000194,0.996778,0.000000,0.000000
-87.933984,0.018969,0.000087,7.219110,7.219198,144.698339,144.698313,1.634316,1.539239,0.000087,0.007394,0.695750,0.695731,0.695623,0.452178,0.695472,0.000191,0.440484,0.184733,0.001006,0.999549,0.400881,0.000512,0.999549,0.436471,0.000000,1.000000,0.803661,1.000000,0.997791,0.999590,1.000000,1.000000,0.002971,0.222125,0.000018,0.000000,0.000105,0.010913,0.004122,0.203504,0.164253,0.394962,9711.000000,0.414474,0.000194,0.996778,0.000000,0.000000
-87.935663,0.019049,0.000086,7.203847,7.203934,144.718465,144.718439,1.614513,1.514915,0.000087,0.007393,0.695808,0.695789,0.695675,0.452243,0.695484,0.000191,0.434306,0.179208,0.001006,0.999549,0.389868,0.000512,0.999549,0.424354,0.000000,1.000000,0.799204,1.000000,0.997594,0.999548,1.000000,1.000000,0.002941,0.179554,0.000015,0.000000,0.000092,0.009718,0.003663,0.226080,0.186710,0.394169,9711.000000,0.415043,0.000194,0.996777,0.000000,0.000000
-87.933801,0.018607,0.000086,7.227088,7.227176,144.691075,144.691048,1.631127,1.538748,0.000087,0.007395,0.695744,0.695725,0.695620,0.452173,0.695483,0.000191,0.443089,0.187155,0.001006,0.999549,0.405775,0.000512,0.999549,0.441845,0.000000,1.000000,0.805974,1.000000,0.997890,0.999614,1.000000,1.000000,0.002950,0.224195,0.000018,0.000000,0.000094,0.009591,0.003630,0.122625,0.095604,0.544244,9711.000000,0.412064,0.000194,0.996778,0.000000,0.000000
-87.933266,0.018747,0.000087,7.232572,7.232659,144.680764,144.680737,1.648486,1.557361,0.000087,0.007395,0.695725,0.695707,0.695606,0.452153,0.695483,0.000191,0.446059,0.189985,0.001006,0.999549,0.411273,0.000512,0.999549,0.447911,0.000000,1.000000,0.808465,1.000000,0.997946,0.999619,1.000000,1.000000,0.002974,0.240584,0.000019,0.000000,0.000105,0.010785,0.004068,0.197668,0.146810,0.399961,9711.000000,0.414264,0.000194,0.996778,0.000000,0.000000
-87.934965,0.018627,0.000086,7.216170,7.216257,144.701079,144.701053,1.632744,1.539429,0.000087,0.007394,0.695784,0.695766,0.695661,0.452220,0.695518,0.000191,0.441849,0.185982,0.001006,0.999549,0.403231,0.000512,0.999549,0.439078,0.000000,1.000000,0.804491,1.000000,0.997809,0.999590,1.000000,1.000000,0.002953,0.215071,0.000017,0.000000,0.000100,0.010437,0.003936,0.208356,0.162981,0.399103,9711.000000,0.415813,0.000194,0.996777,0.000000,0.000000
-87.934576,0.019536,0.000087,7.210078,7.210166,144.703776,144.703750,1.645703,1.546468,0.000087,0.007394,0.695771,0.695752,0.695642,0.452201,0.695470,0.000191,0.437076,0.181649,0.001006,0.999549,0.394387,0.000512,0.999549,0.429364,0.000000,1.000000,0.799349,1.000000,0.997574,0.999533,1.000000,1.000000,0.003004,0.170344,0.000014,0.000000,0.000084,0.008917,0.003351,0.232192,0.182222,0.402875,9711.000000,0.422528,0.000194,0.996777,0.000000,0.000000
-87.933191,0.019213,0.000087,7.229711,7.229799,144.681763,144.681737,1.655142,1.561036,0.000087,0.007395,0.695722,0.695704,0.695601,0.452149,0.695468,0.000191,0.444020,0.188035,0.001006,0.999549,0.407183,0.000512,0.999549,0.443445,0.000000,1.000000,0.805841,1.000000,0.997827,0.999591,1.000000,1.000000,0.002993,0.240595,0.000019,0.000000,0.000108,0.011153,0.004212,0.197927,0.153393,0.392594,9711.000000,0.417960,0.000194,0.996778,0.000000,0.000000
-87.933495,0.019412,0.000087,7.221774,7.221862,144.690750,144.690724,1.651620,1.555130,0.000087,0.007395,0.695733,0.695714,0.695608,0.452159,0.695458,0.000191,0.440778,0.185007,0.001006,0.999549,0.401162,0.000512,0.999549,0.436812,0.000000,1.000000,0.802852,1.000000,0.997722,0.999568,1.000000,1.000000,0.003005,0.207273,0.000017,0.000000,0.000098,0.010186,0.003838,0.214153,0.166160,0.398275,9711.000000,0.419609,0.000194,0.996778,0.000000,0.000000
-87.934233,0.018453,0.000086,7.227656,7.227743,144.687259,144.687233,1.641165,1.550877,0.000087,0.007394,0.695759,0.695741,0.695641,0.452193,0.695518,0.000191,0.446161,0.190073,0.001006,0.999549,0.411398,0.000512,0.999549,0.448059,0.000000,1.000000,0.808462,1.000000,0.997947,0.999619,1.000000,1.000000,0.002951,0.247286,0.000020,0.000000,0.000107,0.011021,0.004163,0.186941,0.141908,0.408555,9711.000000,0.414247,0.000194,0.996777,0.000000,0.000000
-87.932899,0.017876,0.000086,7.246907,7.246995,144.667278,144.667252,1.645046,1.560880,0.000087,0.007395,0.695712,0.695696,0.695601,0.452142,0.695504,0.000191,0.453111,0.197057,0.001006,0.999549,0.425726,0.000512,0.999549,0.463748,0.000000,1.000000,0.816359,1.000000,0.998228,0.999681,1.000000,1.000000,0.002936,0.318159,0.000025,0.000000,0.000123,0.012268,0.004644,0.162038,0.120448,0.382296,9711.000000,0.406705,0.000194,0.996778,0.000000,0.000000
-87.933888,0.018741,0.000087,7.224451,7.224538,144.692243,144.692217,1.636606,1.543755,0.000087,0.007395,0.695747,0.695728,0.695624,0.452176,0.695485,0.000191,0.442907,0.186980,0.001006,0.999549,0.405385,0.000512,0.999549,0.441422,0.000000,1.000000,0.806078,1.000000,0.997878,0.999608,1.000000,1.000000,0.002964,0.206830,0.000016,0.000000,0.000094,0.009789,0.003684,0.209920,0.156674,0.412992,9711.000000,0.413299,0.000194,0.996778,0.000000,0.000000
-87.934430,0.018729,0.000087,7.218168,7.218255,144.700076,144.700050,1.630526,1.536669,0.000087,0.007394,0.695765,0.695747,0.695641,0.452197,0.695494,0.000191,0.441360,0.185535,0.001006,0.999549,0.402467,0.000512,0.999549,0.438222,0.000000,1.000000,0.804447,1.000000,0.997821,0.999596,1.000000,1.000000,0.002954,0.231853,0.000018,0.000000,0.000108,0.011229,0.004245,0.195509,0.160526,0.396511,9711.000000,0.413803,0.000194,0.996777,0.000000,0.000000
-87.933011,0.019374,0.000087,7.223598,7.223686,144.690767,144.690741,1.646545,1.550048,0.000087,0.007395,0.695716,0.695697,0.695588,0.452138,0.695434,0.000191,0.440052,0.184350,0.001006,0.999549,0.400034,0.000512,0.999549,0.435536,0.000000,1.000000,0.802214,1.000000,0.997738,0.999577,1.000000,1.000000,0.003010,0.210789,0.000017,0.000000,0.000094,0.009685,0.003664,0.136998,0.110187,0.528566,9711.000000,0.417656,0.000194,0.996778,0.000000,0.000000
-87.932994,0.019103,0.000087,7.230428,7.230516,144.681874,144.681847,1.652827,1.559481,0.000087,0.007395,0.695716,0.695697,0.695594,0.452141,0.695462,0.000191,0.444240,0.188246,0.001006,0.999549,0.407725,0.000512,0.999549,0.444019,0.000000,1.000000,0.806364,1.000000,0.997864,0.999601,1.000000,1.000000,0.002994,0.235900,0.000019,0.000000,0.000106,0.010891,0.004110,0.199658,0.152191,0.397126,9711.000000,0.416478,0.000194,0.996778,0.000000,0.000000
-87.933092,0.019364,0.000087,7.223179,7.223267,144.690704,144.690678,1.648269,1.552150,0.000087,0.007395,0.695719,0.695700,0.695592,0.452142,0.695441,0.000191,0.440641,0.184885,0.001006,0.999549,0.401092,0.000512,0.999549,0.436708,0.000000,1.000000,0.803171,1.000000,0.997761,0.999580,1.000000,1.000000,0.003008,0.213608,0.000017,0.000000,0.000100,0.010467,0.003947,0.209300,0.163945,0.398616,9711.000000,0.417323,0.000194,0.996778,0.000000,0.000000
-87.934014,0.019719,0.000087,7.209304,7.209392,144.706398,144.706372,1.641157,1.540257,0.000087,0.007394,0.695751,0.695731,0.695617,0.452176,0.695429,0.000191,0.434814,0.179663,0.001006,0.999549,0.390674,0.000512,0.999549,0.425234,0.000000,1.000000,0.798150,1.000000,0.997557,0.999534,1.000000,1.000000,0.003019,0.162819,0.000013,0.000000,0.000083,0.008745,0.003286,0.235723,0.187117,0.402215,9711.000000,0.420321,0.000194,0.996778,0.000000,0.000000
-87.932940,0.019087,0.000087,7.233217,7.233305,144.678133,144.678107,1.655641,1.562818,0.000087,0.007395,0.695714,0.695696,0.695594,0.452139,0.695467,0.000191,0.445396,0.189350,0.001006,0.999549,0.409870,0.000512,0.999549,0.446390,0.000000,1.000000,0.807315,1.000000,0.997887,0.999605,1.000000,1.000000,0.002990,0.250718,0.000020,0.000000,0.000110,0.011313,0.004274,0.192483,0.147515,0.393567,9711.000000,0.416549,0.000194,0.996778,0.000000,0.000000
-87.932954,0.018909,0.000087,7.236883,7.236971,144.674315,144.674288,1.655621,1.564255,0.000087,0.007395,0.695714,0.695697,0.695597,0.452141,0.695478,0.000191,0.447123,0.191023,0.001006,0.999549,0.413227,0.000512,0.999549,0.450081,0.000000,1.000000,0.809131,1.000000,0.997949,0.999618,1.000000,1.000000,0.002978,0.261306,0.000021,0.000000,0.000112,0.011400,0.004307,0.186464,0.140309,0.396082,9711.000000,0.415271,0.000194,0.996778,0.000000,0.000000
-87.933130,0.018962,0.000087,7.231901,7.231989,144.680375,144.680349,1.652330,1.559987,0.000087,0.007395,0.695720,0.695702,0.695600,0.452147,0.695474,0.000191,0.445345,0.189300,0.001006,0.999549,0.409818,0.000512,0.999549,0.446324,0.000000,1.000000,0.807446,1.000000,0.997900,0.999608,1.000000,1.000000,0.002985,0.245748,0.000019,0.000000,0.000108,0.011143,0.004207,0.196483,0.149482,0.392810,9711.000000,0.415889,0.000194,0.996778,0.000000,0.000000
-87.933676,0.019871,0.000087,7.210871,7.210959,144.702644,144.702618,1.649066,1.548136,0.000087,0.007395,0.695739,0.695720,0.695607,0.452163,0.695424,0.000191,0.435620,0.180372,0.001006,0.999549,0.391952,0.000512,0.999549,0.426661,0.000000,1.000000,0.798004,1.000000,0.997540,0.999528,1.000000,1.000000,0.003032,0.188681,0.000015,0.000000,0.000094,0.009990,0.003770,0.214167,0.177444,0.405839,9711.000000,0.422446,0.000194,0.996778,0.000000,0.000000
-87.933481,0.019507,0.000087,7.221072,7.221160,144.690963,144.690937,1.653267,1.556203,0.000087,0.007395,0.695732,0.695714,0.695607,0.452158,0.695455,0.000191,0.440453,0.184709,0.001006,0.999549,0.400518,0.000512,0.999549,0.436112,0.000000,1.000000,0.802310,1.000000,0.997696,0.999562,1.000000,1.000000,0.003009,0.214186,0.000017,0.000000,0.000101,0.010551,0.003981,0.208096,0.164901,0.398166,9711.000000,0.420480,0.000194,0.996778,0.000000,0.000000
-87.933250,0.019096,0.000087,7.225482,7.225570,144.688856,144.688830,1.646083,1.551828,0.000087,0.007395,0.695724,0.695706,0.695600,0.452150,0.695459,0.000191,0.442358,0.186473,0.001006,0.999549,0.404283,0.000512,0.999549,0.440219,0.000000,1.000000,0.804910,1.000000,0.997828,0.999595,1.000000,1.000000,0.002993,0.223263,0.000018,0.000000,0.000103,0.010655,0.004019,0.205762,0.159165,0.397017,9711.000000,0.415823,0.000194,0.996778,0.000000,0.000000
-87.933577,0.019397,0.000087,7.218214,7.218302,144.696869,144.696843,1.643152,1.545509,0.000087,0.007395,0.695736,0.695717,0.695607,0.452160,0.695443,0.000191,0.438426,0.182870,0.001006,0.999549,0.397038,0.000512,0.999549,0.432245,0.000000,1.000000,0.800672,1.000000,0.997674,0.999561,1.000000,1.000000,0.003007,0.197194,0.000016,0.000000,0.000090,0.009330,0.003529,0.138994,0.112207,0.538641,9711.000000,0.418938,0.000194,0.996778,0.000000,0.000000
-87.933330,0.019076,0.000087,7.224551,7.224639,144.690545,144.690519,1.643456,1.549020,0.000087,0.007395,0.695727,0.695709,0.695602,0.452153,0.695458,0.000191,0.441918,0.186063,0.001006,0.999549,0.403504,0.000512,0.999549,0.439356,0.000000,1.000000,0.804698,1.000000,0.997825,0.999595,1.000000,1.000000,0.002989,0.219504,0.000017,0.000000,0.000101,0.010548,0.003978,0.207458,0.160526,0.397868,9711.000000,0.415245,0.000194,0.996778,0.000000,0.000000
-87.933722,0.019120,0.000087,7.221032,7.221119,144.693831,144.693805,1.643512,1.548323,0.000087,0.007395,0.695741,0.695722,0.695616,0.452168,0.695467,0.000191,0.441067,0.185271,0.001006,0.999549,0.401838,0.000512,0.999549,0.437534,0.000000,1.000000,0.803612,1.000000,0.997776,0.999583,1.000000,1.000000,0.002990,0.208002,0.000017,0.000000,0.000097,0.010125,0.003816,0.207573,0.160412,0.409957,9711.000000,0.416990,0.000194,0.996778,0.000000,0.000000
-87.933847,0.019063,0.000087,7.222425,7.222513,144.691007,144.690981,1.647616,1.553301,0.000087,0.007395,0.695745,0.695727,0.695622,0.452175,0.695483,0.000191,0.442604,0.186696,0.001006,0.999549,0.404545,0.000512,0.999549,0.440535,0.000000,1.000000,0.804516,1.000000,0.997793,0.999584,1.000000,1.000000,0.002985,0.235251,0.000019,0.000000,0.000108,0.011202,0.004233,0.197744,0.158562,0.392882,9711.000000,0.418106,0.000194,0.996778,0.000000,0.000000
-87.933183,0.018487,0.000087,7.234582,7.234669,144.680913,144.680886,1.641607,1.551999,0.000087,0.007395,0.695722,0.695704,0.695603,0.452150,0.695483,0.000191,0.446820,0.190726,0.001006,0.999549,0.412945,0.000512,0.999549,0.449725,0.000000,1.000000,0.809871,1.000000,0.998016,0.999638,1.000000,1.000000,0.002959,0.246506,0.000019,0.000000,0.000106,0.010884,0.004106,0.195048,0.143883,0.399447,9711.000000,0.410753,0.000194,0.996778,0.000000,0.000000
-87.934483,0.018999,0.000087,7.215213,7.215301,144.701322,144.701296,1.636523,1.540883,0.000087,0.007394,0.695767,0.695749,0.695641,0.452199,0.695486,0.000191,0.439806,0.184109,0.001006,0.999549,0.399513,0.000512,0.999549,0.434979,0.000000,1.000000,0.802636,1.000000,0.997739,0.999575,1.000000,1.000000,0.002976,0.197143,0.000016,0.000000,0.000094,0.009888,0.003723,0.220430,0.172142,0.396563,9711.000000,0.417077,0.000194,0.996777,0.000000,0.000000
-87.934138,0.018503,0.000086,7.225298,7.225385,144.692387,144.692361,1.632134,1.540387,0.000087,0.007394,0.695755,0.695737,0.695633,0.452187,0.695499,0.000191,0.443638,0.187668,0.001006,0.999549,0.406729,0.000512,0.999549,0.442902,0.000000,1.000000,0.806078,1.000000,0.997892,0.999612,1.000000,1.000000,0.002948,0.230278,0.000018,0.000000,0.000096,0.009781,0.003703,0.119894,0.095766,0.540464,9711.000000,0.413109,0.000194,0.996778,0.000000,0.000000
-87.933541,0.018761,0.000087,7.226911,7.226999,144.689681,144.689655,1.637603,1.545040,0.000087,0.007395,0.695735,0.695716,0.695612,0.452162,0.695475,0.000191,0.443395,0.187442,0.001006,0.999549,0.406350,0.000512,0.999549,0.442480,0.000000,1.000000,0.806637,1.000000,0.997902,0.999614,1.000000,1.000000,0.002966,0.222803,0.000018,0.000000,0.000101,0.010462,0.003943,0.207181,0.156725,0.398768,9711.000000,0.412435,0.000194,0.996778,0.000000,0.000000
-87.933389,0.019131,0.000087,7.224398,7.224486,144.689034,144.689008,1.648736,1.554367,0.000087,0.007395,0.695729,0.695711,0.695606,0.452156,0.695466,0.000191,0.442577,0.186675,0.001006,0.999549,0.404584,0.000512,0.999549,0.440564,0.000000,1.000000,0.804633,1.000000,0.997808,0.999589,1.000000,1.000000,0.002994,0.238625,0.000019,0.000000,0.000109,0.011341,0.004286,0.196449,0.158302,0.390869,9711.000000,0.417295,0.000194,0.996778,0.000000,0.000000
-87.933660,0.019169,0.000087,7.220240,7.220328,144.695542,144.695516,1.640740,1.544920,0.000087,0.007395,0.695739,0.695720,0.695612,0.452165,0.695458,0.000191,0.440187,0.184464,0.001006,0.999549,0.400302,0.000512,0.999549,0.435835,0.000000,1.000000,0.803187,1.000000,0.997766,0.999582,1.000000,1.000000,0.002990,0.202332,0.000016,0.000000,0.000096,0.010033,0.003778,0.217804,0.168899,0.397042,9711.000000,0.416085,0.000194,0.996778,0.000000,0.000000
-87.933372,0.018703,0.000087,7.231561,7.231649,144.682508,144.682482,1.645934,1.554802,0.000087,0.007395,0.695729,0.695711,0.695609,0.452157,0.695484,0.000191,0.445681,0.189620,0.001006,0.999549,0.410594,0.000512,0.999549,0.447155,0.000000,1.000000,0.808316,1.000000,0.997947,0.999620,1.000000,1.000000,0.002972,0.222519,0.000018,0.000000,0.000098,0.010042,0.003782,0.202230,0.147122,0.414189,9711.000000,0.413724,0.000194,0.996778,0.000000,0.000000
-87.934425,0.018090,0.000086,7.228947,7.229034,144.688268,144.688242,1.632934,1.544656,0.000087,0.007394,0.695765,0.695748,0.695649,0.452201,0.695531,0.000191,0.447355,0.191234,0.001006,0.999549,0.413884,0.000512,0.999549,0.450774,0.000000,1.000000,0.810271,1.000000,0.998027,0.999639,1.000000,1.000000,0.002927,0.259132,0.000020,0.000000,0.000111,0.011330,0.004281,0.185178,0.140533,0.399416,9711.000000,0.410649,0.000194,0.996777,0.000000,0.000000
-87.933953,0.018117,0.000086,7.233255,7.233342,144.682587,144.682560,1.638297,1.550723,0.000087,0.007394,0.695749,0.695732,0.695634,0.452183,0.695521,0.000191,0.448682,0.192546,0.001006,0.999549,0.416512,0.000512,0.999549,0.453659,0.000000,1.000000,0.811438,1.000000,0.998065,0.999646,1.000000,1.000000,0.002936,0.277420,0.000022,0.000000,0.000116,0.011806,0.004465,0.178710,0.136893,0.390568,9711.000000,0.410512,0.000194,0.996778,0.000000,0.000000
-87.933983,0.018864,0.000087,7.227030,7.227118,144.685951,144.685925,1.648127,1.555447,0.000087,0.007394,0.695750,0.695732,0.695630,0.452182,0.695501,0.000191,0.444676,0.188650,0.001006,0.999549,0.408425,0.000512,0.999549,0.444810,0.000000,1.000000,0.806755,1.000000,0.997863,0.999598,1.000000,1.000000,0.002969,0.229344,0.000018,0.000000,0.000103,0.010584,0.003991,0.203942,0.153457,0.398562,9711.000000,0.416963,0.000194,0.996778,0.000000,0.000000
-87.932621,0.017917,0.000086,7.248110,7.248198,144.665495,144.665468,1.647563,1.563546,0.000087,0.007395,0.695703,0.695686,0.695592,0.452131,0.695496,0.000191,0.453549,0.197516,0.001006,0.999549,0.426660,0.000512,0.999549,0.464770,0.000000,1.000000,0.816698,1.000000,0.998240,0.999683,1.000000,1.000000,0.002942,0.345197,0.000027,0.000000,0.000132,0.013160,0.004984,0.153804,0.123055,0.359640,9711.000000,0.406566,0.000194,0.996778,0.000000,0.000000
-87.932333,0.019015,0.000087,7.236960,7.237048,144.675257,144.675231,1.654009,1.561893,0.000087,0.007396,0.695693,0.695675,0.695572,0.452114,0.695445,0.000191,0.445522,0.189481,0.001006,0.999549,0.410285,0.000512,0.999549,0.446812,0.000000,1.000000,0.807276,1.000000,0.997920,0.999615,1.000000,1.000000,0.002999,0.237556,0.000019,0.000000,0.000097,0.009842,0.003724,0.131024,0.097526,0.520213,9711.000000,0.415170,0.000194,0.996778,0.000000,0.000000
-87.932615,0.018768,0.000087,7.236238,7.236326,144.677372,144.677346,1.649041,1.558365,0.000087,0.007395,0.695702,0.695685,0.695583,0.452126,0.695461,0.000191,0.446453,0.190375,0.001006,0.999549,0.412193,0.000512,0.999549,0.448900,0.000000,1.000000,0.809171,1.000000,0.997987,0.999630,1.000000,1.000000,0.002982,0.246313,0.000019,0.000000,0.000107,0.010917,0.004119,0.194991,0.144250,0.399283,9711.000000,0.412367,0.000194,0.996778,0.000000,0.000000
-87.933044,0.018532,0.000087,7.233831,7.233919,144.681782,144.681756,1.641454,1.551628,0.000087,0.007395,0.695717,0.695700,0.695598,0.452144,0.695477,0.000191,0.446620,0.190532,0.001006,0.999549,0.412570,0.000512,0.999549,0.449313,0.000000,1.000000,0.809555,1.000000,0.998010,0.999637,1.000000,1.000000,0.002962,0.268049,0.000021,0.000000,0.000116,0.011823,0.004471,0.185154,0.144305,0.386062,9711.000000,0.410621,0.000194,0.996778,0.000000,0.000000
-87.932320,0.019205,0.000087,7.236829,7.236917,144.673754,144.673728,1.659486,1.566624,0.000087,0.007396,0.695692,0.695674,0.695572,0.452114,0.695447,0.000191,0.445716,0.189666,0.001006,0.999549,0.410550,0.000512,0.999549,0.447128,0.000000,1.000000,0.807639,1.000000,0.997904,0.999609,1.000000,1.000000,0.003002,0.254074,0.000020,0.000000,0.000110,0.011320,0.004277,0.187704,0.142947,0.399548,9711.000000,0.416116,0.000194,0.996778,0.000000,0.000000
-87.932366,0.018935,0.000087,7.236493,7.236581,144.676372,144.676346,1.652153,1.560645,0.000087,0.007396,0.695694,0.695676,0.695573,0.452116,0.695449,0.000191,0.445917,0.189859,0.001006,0.999549,0.411137,0.000512,0.999549,0.447742,0.000000,1.000000,0.808522,1.000000,0.997961,0.999624,1.000000,1.000000,0.002993,0.242755,0.000019,0.000000,0.000106,0.010859,0.004096,0.197260,0.146262,0.398644,9711.000000,0.413242,0.000194,0.996778,0.000000,0.000000
-87.933126,0.019659,0.000087,7.219208,7.219296,144.693646,144.693620,1.651931,1.553700,0.000087,0.007395,0.695720,0.695701,0.695591,0.452142,0.695430,0.000191,0.438844,0.183248,0.001006,0.999549,0.397726,0.000512,0.999549,0.433015,0.000000,1.000000,0.801036,1.000000,0.997667,0.999557,1.000000,1.000000,0.003024,0.212408,0.000017,0.000000,0.000102,0.010729,0.004051,0.209992,0.171330,0.391371,9711.000000,0.420074,0.000194,0.996778,0.000000,0.000000
-87.932883,0.019171,0.000087,7.229563,7.229651,144.682952,144.682926,1.652581,1.558739,0.000087,0.007395,0.695712,0.695693,0.695589,0.452136,0.695454,0.000191,0.443602,0.187644,0.001006,0.999549,0.406551,0.000512,0.999549,0.442722,0.000000,1.000000,0.805793,1.000000,0.997848,0.999598,1.000000,1.000000,0.003000,0.233843,0.000019,0.000000,0.000106,0.010920,0.004121,0.201744,0.155103,0.394145,9711.000000,0.416525,0.000194,0.996778,0.000000,0.000000
-87.932560,0.019429,0.000087,7.229199,7.229287,144.682527,144.682501,1.655784,1.560276,0.000087,0.007396,0.695700,0.695682,0.695576,0.452121,0.695433,0.000191,0.442213,0.186348,0.001006,0.999549,0.403902,0.000512,0.999549,0.439810,0.000000,1.000000,0.803623,1.000000,0.997775,0.999582,1.000000,1.000000,0.003017,0.230075,0.000018,0.000000,0.000099,0.010086,0.003818,0.126619,0.103616,0.525669,9711.000000,0.418734,0.000194,0.996778,0.000000,0.000000
