Sample,dVm/dt
4767,-0.401756
4768,-0.403769
4769,-0.408918
4770,-0.408897
4771,-0.399995
4772,-0.397480
4773,-0.398378
4774,-0.398355
4775,-0.418237
4776,-0.419539
4777,-0.419280
4778,-0.417239
4779,-0.417370
4780,-0.418462
4781,-0.417179
4782,-0.412066
4783,-0.399292
4784,-0.401423
4785,-0.405024
4786,-0.412482
4787,-0.401588
4788,-0.400872
4789,-0.405038
4790,-0.400356
4791,-0.398792
4792,-0.399193
4793,-0.397012
4794,-0.400627
4795,-0.399266
4796,-0.398926
4797,-0.396560
4798,-0.399034
4799,-0.397702
4800,-0.400865
4801,-0.405615
4802,-0.408573
4803,-0.398899
4804,-0.406347
4805,-0.399812
4806,-0.405968
4807,-0.412212
4808,-0.408958
4809,-0.408368
4810,-0.407922
4811,-0.407653
4812,-0.410431
4813,-0.414660
4814,-0.401735
4815,-0.404342
4816,-0.400694
4817,-0.398155
4818,-0.399790
4819,-0.398418
4820,-0.400328
4821,-0.399043
4822,-0.398728
4823,-0.412318
4824,-0.410794
4825,-0.410756
4826,-0.400905
4827,-0.398343
4828,-0.396413
4829,-0.398112
4830,-0.399213
4831,-0.397725
4832,-0.411383
4833,-0.411723
4834,-0.400378
4835,-0.396822
4836,-0.397474
4837,-0.399849
4838,-0.401827
4839,-0.399005
4840,-0.398284
4841,-0.399043
4842,-0.396718
4843,-0.409023
4844,-0.398402
4845,-0.403480
4846,-0.415006
4847,-0.398541
4848,-0.398467
4849,-0.412430
4850,-0.407354
4851,-0.409375
4852,-0.408368
4853,-0.408147
4854,-0.403428
4855,-0.398568
4856,-0.399543
4857,-0.402087
4858,-0.397121
4859,-0.399808
4860,-0.412264
4861,-0.411968
4862,-0.398642
4863,-0.395739
4864,-0.396448
4865,-0.397494
4866,-0.397911
4867,-0.398235
4868,-0.399854
4869,-0.399180
4870,-0.396621
4871,-0.399028
4872,-0.400433
4873,-0.397633
4874,-0.398268
4875,-0.399266
4876,-0.396988
4877,-0.398258
4878,-0.398580
4879,-0.412026
4880,-0.397886
4881,-0.398910
4882,-0.399200
4883,-0.398655
4884,-0.399939
4885,-0.410049
4886,-0.400663
4887,-0.403622
4888,-0.401954
4889,-0.402662
4890,-0.400440
4891,-0.408073
4892,-0.404183
4893,-0.406989
4894,-0.407482
4895,-0.403686
4896,-0.418081
4897,-0.408805
4898,-0.411012
4899,-0.408229
4900,-0.399002
4901,-0.399457
4902,-0.399912
4903,-0.401853
4904,-0.399096
4905,-0.401258
4906,-0.406894
4907,-0.406013
4908,-0.409342
4909,-0.400337
4910,-0.398985
4911,-0.398516
4912,-0.414116
4913,-0.402379
4914,-0.400201
4915,-0.397116
4916,-0.395512
4917,-0.397789
4918,-0.397276
4919,-0.398887
4920,-0.426381
4921,-0.408363
4922,-0.409223
4923,-0.408486
4924,-0.418888
4925,-0.411833
4926,-0.412538
4927,-0.411832
4928,-0.402525
4929,-0.401930
4930,-0.412601
4931,-0.409078
4932,-0.403179
4933,-0.399165
4934,-0.399266
4935,-0.401666
4936,-0.399260
4937,-0.396935
4938,-0.398263
4939,-0.397690
4940,-0.395679
4941,-0.399847
4942,-0.421130
4943,-0.405469
4944,-0.404771
4945,-0.402616
4946,-0.403432
4947,-0.403691
4948,-0.403751
4949,-0.407736
4950,-0.399714
4951,-0.401038
4952,-0.400769
4953,-0.399695
4954,-0.398449
4955,-0.399830
4956,-0.399506
4957,-0.401314
4958,-0.398316
4959,-0.396779
4960,-0.398666
4961,-0.400033
4962,-0.398163
4963,-0.399329
4964,-0.397735
4965,-0.397745
4966,-0.397665
4967,-0.397386
4968,-0.398581
4969,-0.399934
4970,-0.399728
4971,-0.399389
4972,-0.397972
4973,-0.400113
4974,-0.399419
4975,-0.398844
4976,-0.398800
4977,-0.398130
4978,-0.396472
4979,-0.397613
4980,-0.397663
4981,-0.399781
4982,-0.400188
4983,-0.399831
4984,-0.404394
4985,-0.407294
4986,-0.403931
4987,-0.397106
4988,-0.400974
4989,-0.398730
4990,-0.396522
4991,-0.397406
4992,-0.398374
4993,-0.399025
4994,-0.398186
4995,-0.401727
4996,-0.412670
4997,-0.409815
4998,-0.409178
4999,-0.411159
5000,-0.400281
5001,-0.411699
5002,-0.396305
5003,-0.399942
5004,-0.399378
5005,-0.397238
5006,-0.400551
5007,-0.398737
5008,-0.398792
5009,-0.397049
5010,-0.400160
5011,-0.399907
5012,-0.397265
5013,-0.400023
5014,-0.401081
5015,-0.399426
5016,-0.398995
5017,-0.404498
5018,-0.406708
5019,-0.408691
5020,-0.409151
5021,-0.399664
5022,-0.395847
5023,-0.399133
5024,-0.399547
5025,-0.399898
5026,-0.398274
5027,-0.397148
5028,-0.398265
5029,-0.400245
5030,-0.397453
5031,-0.405701
5032,-0.406819
5033,-0.406375
5034,-0.408200
5035,-0.402255
5036,-0.398926
5037,-0.400023
5038,-0.400438
5039,-0.400419
5040,-0.397433
5041,-0.397069
5042,-0.399047
5043,-0.398857
5044,-0.397908
5045,-0.397146
5046,-0.398304
5047,-0.398032
5048,-0.399064
5049,-0.398000
5050,-0.409597
5051,-0.400314
5052,-0.399958
5053,-0.402273
5054,-0.403799
5055,-0.408253
5056,-0.398339
5057,-0.398457
5058,-0.397991
5059,-0.402303
5060,-0.399723
5061,-0.400889
5062,-0.406652
5063,-0.408359
5064,-0.408324
5065,-0.402385
5066,-0.402568
5067,-0.401163
5068,-0.399507
5069,-0.402421
5070,-0.400775
5071,-0.398285
5072,-0.398148
5073,-0.398090
5074,-0.420284
5075,-0.411494
5076,-0.407205
5077,-0.406577
5078,-0.409562
5079,-0.401820
5080,-0.399751
5081,-0.398498
5082,-0.400161
5083,-0.400869
5084,-0.398560
5085,-0.398146
5086,-0.398875
5087,-0.414574
5088,-0.416142
5089,-0.408301
5090,-0.407121
5091,-0.408097
5092,-0.401094
5093,-0.407764
5094,-0.409058
5095,-0.408888
5096,-0.405780
5097,-0.412640
5098,-0.402896
5099,-0.401500
5100,-0.405438
5101,-0.400998
5102,-0.397217
5103,-0.401955
5104,-0.396851
5105,-0.397985
5106,-0.396961
5107,-0.399488
5108,-0.398281
5109,-0.399457
5110,-0.399274
5111,-0.397747
5112,-0.397851
5113,-0.405841
5114,-0.404587
5115,-0.413310
5116,-0.414066
5117,-0.407361
5118,-0.415097
5119,-0.399357
5120,-0.402924
5121,-0.407378
5122,-0.407916
5123,-0.401711
5124,-0.405480
5125,-0.399607
5126,-0.400626
5127,-0.404173
5128,-0.404210
5129,-0.401577
5130,-0.406345
5131,-0.414514
5132,-0.408270
5133,-0.405486
5134,-0.409755
5135,-0.407791
5136,-0.409313
5137,-0.404081
5138,-0.408635
5139,-0.400155
5140,-0.401624
5141,-0.397494
5142,-0.400938
5143,-0.396214
5144,-0.398483
5145,-0.417739
5146,-0.404097
5147,-0.400841
5148,-0.404026
5149,-0.408097
5150,-0.416948
5151,-0.417326
5152,-0.418404
5153,-0.415708
5154,-0.399479
5155,-0.399048
5156,-0.402101
5157,-0.405457
5158,-0.404497
5159,-0.397571
5160,-0.400771
5161,-0.421290
5162,-0.399255
5163,-0.400289
5164,-0.416002
5165,-0.410059
5166,-0.413131
5167,-0.401571
5168,-0.398472
5169,-0.401636
5170,-0.414035
5171,-0.406526
5172,-0.399096
5173,-0.408149
5174,-0.409570
5175,-0.397885
5176,-0.400733
5177,-0.398213
5178,-0.410710
5179,-0.410285
5180,-0.409960
5181,-0.415157
5182,-0.415256
5183,-0.409249
5184,-0.409811
5185,-0.409900
5186,-0.409625
5187,-0.408939
5188,-0.412644
5189,-0.405662
5190,-0.404780
5191,-0.415962
5192,-0.398348
5193,-0.398929
5194,-0.397975
5195,-0.397737
5196,-0.396366
5197,-0.399693
5198,-0.396113
5199,-0.399611
5200,-0.397805
5201,-0.397772
5202,-0.400334
5203,-0.399678
5204,-0.406156
5205,-0.408112
5206,-0.399239
5207,-0.414047
5208,-0.412762
5209,-0.404024
5210,-0.400515
5211,-0.399682
5212,-0.399712
5213,-0.405201
5214,-0.416969
5215,-0.397475
5216,-0.399646
5217,-0.398441
5218,-0.398749
5219,-0.399002
5220,-0.400775
5221,-0.399828
5222,-0.397050
5223,-0.398038
5224,-0.398048
5225,-0.396666
5226,-0.396687
5227,-0.399001
5228,-0.401675
5229,-0.400920
5230,-0.405934
5231,-0.396677
5232,-0.401819
5233,-0.398890
5234,-0.399505
5235,-0.402164
5236,-0.414537
5237,-0.405907
5238,-0.405054
5239,-0.402470
5240,-0.409974
5241,-0.401331
5242,-0.402503
5243,-0.408663
5244,-0.409844
5245,-0.400198
5246,-0.401001
5247,-0.400062
5248,-0.405338
5249,-0.397070
5250,-0.423194
5251,-0.411136
5252,-0.410736
5253,-0.417676
5254,-0.397865
5255,-0.398808
5256,-0.400914
5257,-0.411738
5258,-0.398613
5259,-0.398283
5260,-0.397473
5261,-0.396936
5262,-0.400781
5263,-0.397887
5264,-0.397256
5265,-0.396112
5266,-0.398538
5267,-0.399533
5268,-0.398309
5269,-0.395399
5270,-0.399782
5271,-0.399887
5272,-0.397423
5273,-0.400266
5274,-0.398446
5275,-0.400980
5276,-0.398194
5277,-0.399128
5278,-0.399472
5279,-0.418306
5280,-0.405508
5281,-0.416507
5282,-0.409100
5283,-0.411600
5284,-0.409926
5285,-0.411434
5286,-0.397952
5287,-0.398819
5288,-0.399913
5289,-0.398195
5290,-0.397252
5291,-0.398532
5292,-0.396887
5293,-0.399259
5294,-0.397349
5295,-0.397315
5296,-0.398281
5297,-0.401064
5298,-0.399596
5299,-0.399627
5300,-0.395985
5301,-0.403749
5302,-0.405885
5303,-0.405718
5304,-0.401344
5305,-0.396654
5306,-0.398817
5307,-0.395845
5308,-0.397881
5309,-0.396981
5310,-0.397629
5311,-0.399594
5312,-0.397442
5313,-0.419800
5314,-0.419282
5315,-0.411524
5316,-0.410869
5317,-0.412621
5318,-0.413214
5319,-0.399554
5320,-0.398175
5321,-0.397008
5322,-0.396758
5323,-0.399564
5324,-0.396670
5325,-0.399562
5326,-0.405695
5327,-0.400606
5328,-0.399990
5329,-0.397754
5330,-0.397017
5331,-0.398113
5332,-0.399764
5333,-0.397507
5334,-0.397987
5335,-0.409182
5336,-0.410369
5337,-0.409509
5338,-0.410993
5339,-0.412068
5340,-0.409707
5341,-0.410791
5342,-0.411758
5343,-0.414144
5344,-0.403174
5345,-0.399128
5346,-0.398297
5347,-0.398004
5348,-0.399003
5349,-0.415096
5350,-0.395611
5351,-0.399922
5352,-0.400569
5353,-0.398184
5354,-0.400290
5355,-0.399037
5356,-0.396469
5357,-0.398625
5358,-0.399608
5359,-0.403265
5360,-0.400993
5361,-0.402239
5362,-0.406092
5363,-0.416756
5364,-0.411064
5365,-0.411786
5366,-0.397466
5367,-0.395570
5368,-0.406804
5369,-0.408456
5370,-0.415112
5371,-0.416409
5372,-0.410207
5373,-0.409157
5374,-0.410084
5375,-0.408967
5376,-0.408936
5377,-0.399710
5378,-0.413214
5379,-0.415165
5380,-0.414702
5381,-0.407631
5382,-0.400509
5383,-0.399825
5384,-0.397356
5385,-0.396454
5386,-0.398984
5387,-0.399672
5388,-0.395825
5389,-0.396862
5390,-0.399701
5391,-0.400651
5392,-0.400799
5393,-0.399889
5394,-0.401264
5395,-0.408576
5396,-0.408875
5397,-0.399040
5398,-0.399228
5399,-0.400924
5400,-0.418906
5401,-0.399083
5402,-0.400019
5403,-0.399804
5404,-0.399350
5405,-0.397185
5406,-0.399294
5407,-0.402530
5408,-0.405605
5409,-0.408708
5410,-0.411475
5411,-0.408173
5412,-0.410381
5413,-0.406415
5414,-0.398068
5415,-0.398154
5416,-0.398307
5417,-0.400435
5418,-0.406041
5419,-0.399681
5420,-0.399268
5421,-0.409751
5422,-0.412847
5423,-0.409045
5424,-0.409504
5425,-0.418431
5426,-0.401050
5427,-0.398647
5428,-0.402194
5429,-0.399340
5430,-0.398852
5431,-0.401092
5432,-0.398479
5433,-0.398064
5434,-0.398177
5435,-0.400561
5436,-0.400080
5437,-0.398163
5438,-0.397888
5439,-0.398352
5440,-0.399040
5441,-0.399496
5442,-0.396911
5443,-0.396583
5444,-0.399766
5445,-0.400262
5446,-0.407838
5447,-0.414636
5448,-0.408091
5449,-0.409948
5450,-0.408055
5451,-0.409956
5452,-0.406885
5453,-0.399633
5454,-0.402585
5455,-0.398402
5456,-0.425331
5457,-0.397959
5458,-0.398691
5459,-0.398819
5460,-0.398075
5461,-0.396601
5462,-0.398876
5463,-0.400591
5464,-0.397606
5465,-0.402032
5466,-0.399784
5467,-0.398643
5468,-0.396654
5469,-0.398806
5470,-0.402396
5471,-0.406167
5472,-0.421887
5473,-0.401095
5474,-0.408774
5475,-0.400981
5476,-0.407988
5477,-0.408984
5478,-0.397349
5479,-0.398910
5480,-0.398850
5481,-0.401470
5482,-0.400138
5483,-0.396456
5484,-0.397852
5485,-0.398080
5486,-0.400292
5487,-0.397891
5488,-0.397677
5489,-0.396160
5490,-0.408061
5491,-0.418074
5492,-0.410442
5493,-0.415424
5494,-0.400479
5495,-0.400523
5496,-0.403964
5497,-0.399322
5498,-0.412888
5499,-0.412260
5500,-0.406542
5501,-0.405679
5502,-0.406989
5503,-0.407565
5504,-0.409138
5505,-0.406571
5506,-0.400258
5507,-0.398518
5508,-0.398717
5509,-0.400750
5510,-0.400170
5511,-0.398350
5512,-0.399666
5513,-0.399016
5514,-0.397914
5515,-0.401705
5516,-0.398612
5517,-0.400356
5518,-0.396410
5519,-0.413600
5520,-0.410996
5521,-0.412458
5522,-0.411189
5523,-0.412125
5524,-0.404244
5525,-0.400389
5526,-0.400279
5527,-0.401423
5528,-0.402566
5529,-0.398559
5530,-0.398750
5531,-0.398499
5532,-0.420251
5533,-0.409836
5534,-0.411369
5535,-0.397713
5536,-0.401133
5537,-0.399598
5538,-0.398892
5539,-0.400276
5540,-0.401348
5541,-0.401581
5542,-0.403825
5543,-0.406820
5544,-0.406974
5545,-0.402128
5546,-0.412589
5547,-0.409729
5548,-0.397785
5549,-0.397932
5550,-0.429049
5551,-0.398816
5552,-0.397556
5553,-0.399967
5554,-0.396785
5555,-0.396921
5556,-0.400131
5557,-0.398415
5558,-0.398268
5559,-0.399582
5560,-0.398563
5561,-0.396917
5562,-0.416355
5563,-0.417088
5564,-0.414163
5565,-0.415399
5566,-0.401575
5567,-0.396433
5568,-0.400313
5569,-0.407209
5570,-0.404567
5571,-0.398079
5572,-0.397807
5573,-0.399559
5574,-0.397765
5575,-0.399014
5576,-0.406541
5577,-0.405737
5578,-0.405188
5579,-0.406003
5580,-0.401188
5581,-0.397370
5582,-0.398889
5583,-0.403339
5584,-0.402885
5585,-0.400237
5586,-0.403121
5587,-0.405828
5588,-0.406915
5589,-0.407704
5590,-0.404685
5591,-0.403534
5592,-0.404336
5593,-0.409224
5594,-0.405689
5595,-0.404306
5596,-0.400022
5597,-0.402296
5598,-0.401673
5599,-0.405932
5600,-0.400766
5601,-0.403486
5602,-0.412428
5603,-0.412014
5604,-0.412798
5605,-0.399523
5606,-0.399426
5607,-0.400936
5608,-0.402886
5609,-0.401833
5610,-0.400212
5611,-0.397401
5612,-0.402481
5613,-0.410867
5614,-0.404999
5615,-0.413751
5616,-0.401696
5617,-0.406094
5618,-0.397601
5619,-0.397803
5620,-0.398248
5621,-0.396858
5622,-0.397522
5623,-0.398947
5624,-0.399066
5625,-0.398084
5626,-0.398254
5627,-0.400149
5628,-0.398328
5629,-0.398702
5630,-0.401077
5631,-0.396328
5632,-0.396818
5633,-0.398496
5634,-0.398826
5635,-0.400112
5636,-0.398179
5637,-0.398007
5638,-0.398736
5639,-0.399861
5640,-0.400166
5641,-0.397396
5642,-0.395910
5643,-0.399044
5644,-0.400395
5645,-0.397993
5646,-0.399345
5647,-0.398147
5648,-0.400802
5649,-0.398607
5650,-0.398153
5651,-0.405555
5652,-0.397263
5653,-0.398806
5654,-0.400742
5655,-0.413872
5656,-0.414287
5657,-0.405403
5658,-0.399340
5659,-0.398435
5660,-0.403780
5661,-0.403494
5662,-0.427600
5663,-0.397869
5664,-0.398644
5665,-0.398445
5666,-0.396861
5667,-0.398559
5668,-0.400116
5669,-0.398073
5670,-0.400135
5671,-0.398096
5672,-0.400104
5673,-0.400499
5674,-0.398239
5675,-0.415687
5676,-0.403477
5677,-0.412368
5678,-0.412266
5679,-0.411295
5680,-0.413459
5681,-0.414171
5682,-0.409845
5683,-0.410756
5684,-0.402973
5685,-0.410322
5686,-0.405620
5687,-0.403891
5688,-0.417878
5689,-0.418112
5690,-0.410452
5691,-0.412171
5692,-0.410227
5693,-0.413208
5694,-0.398045
5695,-0.397601
5696,-0.397920
5697,-0.397393
5698,-0.397332
5699,-0.397325
5700,-0.398581
5701,-0.397032
5702,-0.397196
5703,-0.398263
5704,-0.399203
5705,-0.399220
5706,-0.402505
5707,-0.395696
5708,-0.400254
5709,-0.399224
5710,-0.398415
5711,-0.398209
5712,-0.398196
5713,-0.399487
5714,-0.399260
5715,-0.398078
5716,-0.399178
5717,-0.403924
5718,-0.402761
5719,-0.418680
5720,-0.404616
5721,-0.405616
5722,-0.405572
5723,-0.400411
5724,-0.400409
5725,-0.397789
5726,-0.399710
5727,-0.398457
5728,-0.398766
5729,-0.397238
5730,-0.398694
5731,-0.399666
5732,-0.400197
5733,-0.395642
5734,-0.397097
5735,-0.397680
5736,-0.398956
5737,-0.406684
5738,-0.399263
5739,-0.408016
5740,-0.402874
5741,-0.403892
5742,-0.407545
5743,-0.410294
5744,-0.404624
5745,-0.401537
5746,-0.406039
5747,-0.413047
5748,-0.419387
5749,-0.415857
5750,-0.416875
5751,-0.422986
5752,-0.398298
5753,-0.397494
5754,-0.403356
5755,-0.400850
5756,-0.398992
5757,-0.412181
5758,-0.412538
5759,-0.401581
5760,-0.397881
5761,-0.398312
5762,-0.396931
5763,-0.396749
5764,-0.398084
5765,-0.397734
5766,-0.396344
5767,-0.398587
5768,-0.398883
5769,-0.398247
5770,-0.400865
5771,-0.397901
5772,-0.400194
5773,-0.396941
5774,-0.397706
5775,-0.397139
5776,-0.399220
5777,-0.401128
5778,-0.400352
5779,-0.397401
5780,-0.404093
5781,-0.404861
5782,-0.404422
5783,-0.398213
5784,-0.402304
5785,-0.402058
5786,-0.404988
5787,-0.401915
5788,-0.401439
5789,-0.401889
5790,-0.399275
5791,-0.405925
5792,-999.000000
5793,-0.408079
5794,-0.406764
5795,-0.400071
5796,-0.401006
5797,-0.398508
5798,-0.397540
5799,-0.404108
5800,-0.407703
5801,-0.401972
5802,-0.404387
5803,-0.400099
5804,-0.398378
5805,-0.399705
5806,-0.401394
5807,-0.398996
5808,-0.399329
5809,-0.399646
5810,-0.401178
5811,-0.400653
5812,-0.408513
5813,-0.399064
5814,-0.398743
5815,-0.398750
5816,-0.399195
5817,-0.398780
5818,-0.400869
5819,-0.406700
5820,-0.415532
5821,-0.401146
5822,-0.398054
5823,-0.400806
5824,-0.401725
5825,-0.400300
5826,-0.396671
5827,-0.400210
5828,-0.397615
5829,-0.398327
5830,-0.398837
5831,-0.397801
5832,-0.397837
5833,-0.397316
5834,-0.404427
5835,-0.397775
5836,-0.398145
5837,-0.397453
5838,-0.399150
5839,-0.397950
5840,-0.397779
5841,-0.401697
5842,-0.410866
5843,-0.396934
5844,-0.396839
5845,-0.405779
5846,-0.401090
5847,-0.397876
5848,-0.397473
5849,-0.398642
5850,-0.397674
5851,-0.399980
5852,-0.399683
5853,-0.399118
5854,-0.400098
5855,-0.396770
5856,-0.411575
5857,-0.416374
5858,-0.404045
5859,-0.419362
5860,-0.412240
5861,-0.411422
5862,-0.411678
5863,-0.412580
5864,-0.398570
5865,-0.399028
5866,-0.398751
5867,-0.397790
5868,-0.397794
5869,-0.399500
5870,-0.398550
5871,-0.399725
5872,-0.397972
5873,-0.396002
5874,-0.401689
5875,-0.399735
5876,-0.400558
5877,-0.397635
5878,-0.398561
5879,-0.398388
5880,-0.405436
5881,-0.405519
5882,-0.406666
5883,-0.413663
5884,-0.400298
5885,-0.400989
5886,-0.398280
5887,-0.408119
5888,-0.407647
5889,-0.408643
5890,-0.399895
5891,-0.399219
5892,-0.398872
5893,-0.398515
5894,-0.399488
5895,-0.400644
5896,-0.398277
5897,-0.397799
5898,-0.406455
5899,-0.413448
5900,-0.411343
5901,-0.405771
5902,-0.404741
5903,-0.413314
5904,-0.410888
5905,-0.410764
5906,-0.397808
5907,-0.399518
5908,-0.396501
5909,-0.400515
5910,-0.397583
5911,-0.397833
5912,-0.400112
5913,-0.399375
5914,-0.398085
5915,-0.396260
5916,-0.402594
5917,-0.402552
5918,-0.400213
5919,-0.401774
5920,-0.397692
5921,-0.401256
5922,-0.400945
5923,-0.397343
5924,-0.398863
5925,-0.398055
5926,-0.396887
5927,-0.405820
5928,-0.406729
5929,-0.401498
5930,-0.402265
5931,-0.399269
5932,-0.405395
5933,-0.398552
5934,-0.399961
5935,-0.410997
5936,-0.402438
5937,-0.409604
5938,-0.409829
5939,-0.408773
5940,-0.408726
5941,-0.407591
5942,-0.417887
5943,-0.398882
5944,-0.397615
5945,-0.398537
5946,-0.398081
5947,-0.399777
5948,-0.400361
5949,-0.398914
5950,-0.398873
5951,-0.398231
5952,-0.399341
5953,-0.397825
5954,-0.397628
5955,-0.398385
5956,-0.409511
5957,-0.409063
5958,-0.407169
5959,-0.403130
5960,-0.395771
5961,-0.396930
5962,-0.400131
5963,-0.398628
5964,-0.399999
5965,-0.397816
5966,-999.000000
5967,-0.400589
5968,-0.396125
5969,-0.398272
5970,-0.399050
5971,-0.399235
5972,-0.397334
5973,-0.396974
5974,-0.400059
5975,-0.398891
5976,-0.398265
5977,-0.398233
5978,-0.400699
5979,-0.400798
5980,-0.403343
5981,-0.396814
5982,-0.396691
5983,-0.400612
5984,-0.398635
5985,-0.398466
5986,-0.398050
5987,-0.402983
5988,-0.405620
5989,-0.406033
5990,-0.407115
5991,-0.404512
5992,-0.399221
5993,-0.400475
5994,-0.402012
5995,-0.404636
5996,-0.406188
5997,-0.406473
5998,-0.405988
5999,-0.414544
6000,-0.397568
6001,-0.395271
6002,-0.395025
6003,-0.394737
6004,-0.396927
6005,-0.394676
6006,-0.395256
6007,-0.397124
6008,-0.409614
6009,-0.409576
6010,-0.394635
6011,-0.397796
6012,-0.397132
6013,-0.396494
6014,-0.398404
6015,-0.419913
6016,-0.406089
6017,-0.400092
6018,-0.396554
6019,-0.397981
6020,-0.397574
6021,-0.397454
6022,-0.396521
6023,-0.396357
6024,-0.396858
6025,-0.395233
6026,-0.396040
6027,-0.396000
6028,-0.401785
6029,-0.396137
6030,-0.403662
6031,-0.398954
6032,-0.396650
6033,-0.395931
6034,-0.405375
6035,-0.411771
6036,-0.409200
6037,-0.396518
6038,-0.433438
6039,-0.396510
6040,-0.397354
6041,-0.397995
6042,-0.398095
6043,-0.398051
6044,-0.394599
6045,-0.395092
6046,-0.395611
6047,-0.397740
6048,-0.398718
6049,-0.397676
6050,-0.401117
6051,-0.400674
6052,-0.398287
6053,-0.399408
6054,-0.402069
6055,-0.410268
6056,-0.405306
6057,-0.401541
6058,-0.395757
6059,-0.397488
6060,-0.411863
6061,-0.396444
6062,-0.403525
6063,-0.408830
6064,-0.401388
6065,-0.397891
6066,-0.402510
6067,-0.399219
6068,-0.397695
6069,-0.397567
6070,-0.396009
6071,-0.397860
6072,-0.396303
6073,-0.395775
6074,-0.409483
6075,-0.396614
6076,-0.395602
6077,-0.398465
6078,-0.397559
6079,-0.397039
6080,-0.421576
6081,-0.398478
6082,-0.400729
6083,-0.398744
6084,-0.413409
6085,-0.416418
6086,-0.403286
6087,-0.401182
6088,-0.401811
6089,-0.401006
6090,-0.403135
6091,-0.403766
6092,-0.401223
6093,-0.396267
6094,-0.397014
6095,-0.395165
6096,-0.398100
6097,-0.396895
6098,-0.397229
6099,-0.409836
6100,-0.419200
6101,-0.396903
6102,-0.397032
6103,-0.395211
6104,-0.399047
6105,-0.398192
6106,-0.397483
6107,-0.396976
6108,-0.395512
6109,-0.395019
6110,-0.396553
6111,-0.396904
6112,-0.395958
6113,-0.394219
6114,-0.397272
6115,-0.396921
6116,-0.398335
6117,-0.398191
6118,-0.404014
6119,-0.400747
6120,-0.398508
6121,-0.399455
6122,-0.398159
6123,-0.406395
6124,-0.404799
6125,-0.400321
6126,-0.397174
6127,-0.395839
6128,-0.401042
6129,-0.421852
6130,-0.410421
6131,-0.408564
6132,-0.397683
6133,-0.397126
6134,-0.397002
6135,-0.394569
6136,-0.397580
6137,-0.395383
6138,-0.411454
6139,-0.406651
6140,-0.406804
6141,-0.402188
6142,-0.406472
6143,-0.405409
6144,-0.408999
6145,-0.408283
6146,-0.400442
6147,-0.417272
6148,-0.409463
6149,-0.400881
6150,-0.401987
6151,-0.412934
6152,-0.410323
6153,-0.411889
6154,-0.413288
6155,-0.397831
6156,-0.400160
6157,-0.408593
6158,-0.415564
6159,-0.417291
6160,-0.417336
6161,-0.413531
6162,-0.403388
6163,-0.397161
6164,-0.396711
6165,-0.403195
6166,-0.396410
6167,-0.398061
6168,-0.401927
6169,-0.400082
6170,-0.397229
6171,-0.395234
6172,-0.399754
6173,-0.403346
6174,-0.411142
6175,-0.412269
6176,-0.408100
6177,-0.408061
6178,-0.408042
6179,-0.408755
6180,-0.406584
6181,-0.408652
6182,-0.409823
6183,-0.407176
6184,-0.396554
6185,-0.396840
6186,-0.398542
6187,-0.397009
6188,-0.399415
6189,-0.398080
6190,-0.397017
6191,-0.395885
6192,-0.395777
6193,-0.394233
6194,-0.395413
6195,-0.405359
6196,-0.404343
6197,-0.415389
6198,-0.405001
6199,-0.412922
6200,-0.412866
6201,-0.416942
6202,-0.393794
6203,-0.393684
6204,-0.394646
6205,-0.394694
6206,-0.396614
6207,-0.397407
6208,-0.396421
6209,-0.398208
6210,-0.395777
6211,-0.401169
6212,-0.395298
6213,-0.395358
6214,-0.394888
6215,-0.394519
6216,-0.417791
6217,-0.419058
6218,-0.408494
6219,-0.397907
6220,-0.396510
6221,-0.397832
6222,-0.396467
6223,-0.396542
6224,-0.395412
6225,-0.395782
6226,-0.398002
6227,-0.397513
6228,-0.397635
6229,-0.395877
6230,-0.397444
6231,-0.396723
6232,-0.397435
6233,-0.397633
6234,-0.396505
6235,-0.415504
6236,-0.398118
6237,-0.398279
6238,-0.395920
6239,-0.398082
6240,-0.395893
6241,-0.397759
6242,-0.395427
6243,-0.398762
6244,-0.399596
6245,-0.394923
6246,-0.395821
6247,-0.394319
6248,-0.396013
6249,-0.395084
6250,-0.397819
6251,-0.397318
6252,-0.397977
6253,-0.395696
6254,-0.396112
6255,-0.409318
6256,-0.396434
6257,-0.422883
6258,-0.394888
6259,-0.396850
6260,-0.395440
6261,-0.397592
6262,-0.395508
6263,-0.396140
6264,-0.395237
6265,-0.401476
6266,-0.396770
6267,-0.397990
6268,-0.396364
6269,-0.396160
6270,-0.413319
6271,-0.410736
6272,-0.418241
6273,-0.397107
6274,-0.395632
6275,-0.398259
6276,-0.395296
6277,-0.403456
6278,-0.397282
6279,-0.395811
6280,-0.395585
6281,-0.400975
6282,-0.397408
6283,-0.395512
6284,-0.396893
6285,-0.398952
6286,-0.398792
6287,-0.394767
6288,-0.398072
6289,-0.396746
6290,-0.397222
6291,-0.395505
6292,-0.395982
6293,-0.398641
6294,-0.398134
6295,-0.395406
6296,-0.397945
6297,-0.397525
6298,-0.400771
6299,-0.396995
6300,-0.395629
6301,-0.394515
6302,-0.394991
6303,-0.395401
6304,-0.395600
6305,-0.396479
6306,-0.399132
6307,-0.394808
6308,-0.396145
6309,-0.397527
6310,-0.397542
6311,-0.396771
6312,-0.396901
6313,-0.400322
6314,-0.397063
6315,-0.398002
6316,-0.395881
6317,-0.396634
6318,-0.395215
6319,-0.397870
6320,-0.412054
